dataset_id,method,permutation,reference_pca_dimensions,k,null_local_retention,evaluation_cells,permutation_seed
paul15,PCA,80,50,15,0.01546666667,1000,20260714
paul15,PCA,81,50,15,0.01346666667,1000,20260714
paul15,PCA,82,50,15,0.01413333333,1000,20260714
paul15,PCA,83,50,15,0.01546666667,1000,20260714
paul15,PCA,84,50,15,0.01713333333,1000,20260714
paul15,PCA,85,50,15,0.015,1000,20260714
paul15,PCA,86,50,15,0.01346666667,1000,20260714
paul15,PCA,87,50,15,0.01406666667,1000,20260714
paul15,PCA,88,50,15,0.01473333333,1000,20260714
paul15,PCA,89,50,15,0.0144,1000,20260714
paul15,PCA,90,50,15,0.015,1000,20260714
paul15,PCA,91,50,15,0.01373333333,1000,20260714
paul15,PCA,92,50,15,0.01393333333,1000,20260714
paul15,PCA,93,50,15,0.01633333333,1000,20260714
paul15,PCA,94,50,15,0.0142,1000,20260714
paul15,PCA,95,50,15,0.0162,1000,20260714
paul15,PCA,96,50,15,0.01513333333,1000,20260714
paul15,PCA,97,50,15,0.01413333333,1000,20260714
paul15,PCA,98,50,15,0.013,1000,20260714
paul15,PCA,99,50,15,0.01433333333,1000,20260714
paul15,GLM-PCA,0,50,15,0.0148,1000,20260714
paul15,GLM-PCA,1,50,15,0.01553333333,1000,20260714
paul15,GLM-PCA,2,50,15,0.0156,1000,20260714
paul15,GLM-PCA,3,50,15,0.01553333333,1000,20260714
paul15,GLM-PCA,4,50,15,0.01506666667,1000,20260714
paul15,GLM-PCA,5,50,15,0.01613333333,1000,20260714
paul15,GLM-PCA,6,50,15,0.01373333333,1000,20260714
paul15,GLM-PCA,7,50,15,0.0142,1000,20260714
paul15,GLM-PCA,8,50,15,0.015,1000,20260714
paul15,GLM-PCA,9,50,15,0.01573333333,1000,20260714
paul15,GLM-PCA,10,50,15,0.015,1000,20260714
paul15,GLM-PCA,11,50,15,0.015,1000,20260714
paul15,GLM-PCA,12,50,15,0.01566666667,1000,20260714
paul15,GLM-PCA,13,50,15,0.01493333333,1000,20260714
paul15,GLM-PCA,14,50,15,0.01366666667,1000,20260714
paul15,GLM-PCA,15,50,15,0.01453333333,1000,20260714
paul15,GLM-PCA,16,50,15,0.01546666667,1000,20260714
paul15,GLM-PCA,17,50,15,0.01513333333,1000,20260714
paul15,GLM-PCA,18,50,15,0.01366666667,1000,20260714
paul15,GLM-PCA,19,50,15,0.01446666667,1000,20260714
paul15,GLM-PCA,20,50,15,0.01626666667,1000,20260714
paul15,GLM-PCA,21,50,15,0.01533333333,1000,20260714
paul15,GLM-PCA,22,50,15,0.0142,1000,20260714
paul15,GLM-PCA,23,50,15,0.0162,1000,20260714
paul15,GLM-PCA,24,50,15,0.015,1000,20260714
paul15,GLM-PCA,25,50,15,0.01546666667,1000,20260714
paul15,GLM-PCA,26,50,15,0.01693333333,1000,20260714
paul15,GLM-PCA,27,50,15,0.01166666667,1000,20260714
paul15,GLM-PCA,28,50,15,0.01553333333,1000,20260714
paul15,GLM-PCA,29,50,15,0.01486666667,1000,20260714
paul15,GLM-PCA,30,50,15,0.01506666667,1000,20260714
paul15,GLM-PCA,31,50,15,0.01586666667,1000,20260714
paul15,GLM-PCA,32,50,15,0.016,1000,20260714
paul15,GLM-PCA,33,50,15,0.01673333333,1000,20260714
paul15,GLM-PCA,34,50,15,0.01566666667,1000,20260714
paul15,GLM-PCA,35,50,15,0.01446666667,1000,20260714
paul15,GLM-PCA,36,50,15,0.01546666667,1000,20260714
paul15,GLM-PCA,37,50,15,0.01513333333,1000,20260714
paul15,GLM-PCA,38,50,15,0.01413333333,1000,20260714
paul15,GLM-PCA,39,50,15,0.01406666667,1000,20260714
paul15,GLM-PCA,40,50,15,0.01486666667,1000,20260714
paul15,GLM-PCA,41,50,15,0.013,1000,20260714
paul15,GLM-PCA,42,50,15,0.01453333333,1000,20260714
paul15,GLM-PCA,43,50,15,0.01413333333,1000,20260714
paul15,GLM-PCA,44,50,15,0.01593333333,1000,20260714
paul15,GLM-PCA,45,50,15,0.01433333333,1000,20260714
paul15,GLM-PCA,46,50,15,0.0152,1000,20260714
paul15,GLM-PCA,47,50,15,0.014,1000,20260714
paul15,GLM-PCA,48,50,15,0.01373333333,1000,20260714
paul15,GLM-PCA,49,50,15,0.01593333333,1000,20260714
paul15,GLM-PCA,50,50,15,0.01573333333,1000,20260714
paul15,GLM-PCA,51,50,15,0.017,1000,20260714
paul15,GLM-PCA,52,50,15,0.01653333333,1000,20260714
paul15,GLM-PCA,53,50,15,0.01446666667,1000,20260714
paul15,GLM-PCA,54,50,15,0.01406666667,1000,20260714
paul15,GLM-PCA,55,50,15,0.01466666667,1000,20260714
paul15,GLM-PCA,56,50,15,0.01613333333,1000,20260714
paul15,GLM-PCA,57,50,15,0.01686666667,1000,20260714
paul15,GLM-PCA,58,50,15,0.014,1000,20260714
paul15,GLM-PCA,59,50,15,0.01606666667,1000,20260714
paul15,GLM-PCA,60,50,15,0.0154,1000,20260714
paul15,GLM-PCA,61,50,15,0.01513333333,1000,20260714
paul15,GLM-PCA,62,50,15,0.01613333333,1000,20260714
paul15,GLM-PCA,63,50,15,0.0138,1000,20260714
paul15,GLM-PCA,64,50,15,0.0156,1000,20260714
paul15,GLM-PCA,65,50,15,0.015,1000,20260714
paul15,GLM-PCA,66,50,15,0.0136,1000,20260714
paul15,GLM-PCA,67,50,15,0.01426666667,1000,20260714
paul15,GLM-PCA,68,50,15,0.01473333333,1000,20260714
paul15,GLM-PCA,69,50,15,0.01453333333,1000,20260714
paul15,GLM-PCA,70,50,15,0.01506666667,1000,20260714
paul15,GLM-PCA,71,50,15,0.0144,1000,20260714
paul15,GLM-PCA,72,50,15,0.01553333333,1000,20260714
paul15,GLM-PCA,73,50,15,0.01373333333,1000,20260714
paul15,GLM-PCA,74,50,15,0.0156,1000,20260714
paul15,GLM-PCA,75,50,15,0.01386666667,1000,20260714
paul15,GLM-PCA,76,50,15,0.01626666667,1000,20260714
paul15,GLM-PCA,77,50,15,0.0144,1000,20260714
paul15,GLM-PCA,78,50,15,0.0144,1000,20260714
paul15,GLM-PCA,79,50,15,0.01366666667,1000,20260714
paul15,GLM-PCA,80,50,15,0.01426666667,1000,20260714
paul15,GLM-PCA,81,50,15,0.0144,1000,20260714
paul15,GLM-PCA,82,50,15,0.01566666667,1000,20260714
paul15,GLM-PCA,83,50,15,0.01473333333,1000,20260714
paul15,GLM-PCA,84,50,15,0.01413333333,1000,20260714
paul15,GLM-PCA,85,50,15,0.0162,1000,20260714
paul15,GLM-PCA,86,50,15,0.01386666667,1000,20260714
paul15,GLM-PCA,87,50,15,0.0148,1000,20260714
paul15,GLM-PCA,88,50,15,0.01546666667,1000,20260714
paul15,GLM-PCA,89,50,15,0.01433333333,1000,20260714
paul15,GLM-PCA,90,50,15,0.01726666667,1000,20260714
paul15,GLM-PCA,91,50,15,0.014,1000,20260714
paul15,GLM-PCA,92,50,15,0.0144,1000,20260714
paul15,GLM-PCA,93,50,15,0.01433333333,1000,20260714
paul15,GLM-PCA,94,50,15,0.01586666667,1000,20260714
paul15,GLM-PCA,95,50,15,0.0162,1000,20260714
paul15,GLM-PCA,96,50,15,0.0138,1000,20260714
paul15,GLM-PCA,97,50,15,0.01393333333,1000,20260714
paul15,GLM-PCA,98,50,15,0.0146,1000,20260714
paul15,GLM-PCA,99,50,15,0.012,1000,20260714
paul15,scScope,0,50,15,0.0172,1000,20260714
paul15,scScope,1,50,15,0.0154,1000,20260714
paul15,scScope,2,50,15,0.01506666667,1000,20260714
paul15,scScope,3,50,15,0.01453333333,1000,20260714
paul15,scScope,4,50,15,0.01546666667,1000,20260714
paul15,scScope,5,50,15,0.01413333333,1000,20260714
paul15,scScope,6,50,15,0.01753333333,1000,20260714
paul15,scScope,7,50,15,0.01646666667,1000,20260714
paul15,scScope,8,50,15,0.01726666667,1000,20260714
paul15,scScope,9,50,15,0.01586666667,1000,20260714
paul15,scScope,10,50,15,0.01426666667,1000,20260714
paul15,scScope,11,50,15,0.01666666667,1000,20260714
paul15,scScope,12,50,15,0.01606666667,1000,20260714
paul15,scScope,13,50,15,0.0142,1000,20260714
paul15,scScope,14,50,15,0.01386666667,1000,20260714
paul15,scScope,15,50,15,0.01573333333,1000,20260714
paul15,scScope,16,50,15,0.01493333333,1000,20260714
paul15,scScope,17,50,15,0.01373333333,1000,20260714
paul15,scScope,18,50,15,0.01566666667,1000,20260714
paul15,scScope,19,50,15,0.01566666667,1000,20260714
paul15,scScope,20,50,15,0.01426666667,1000,20260714
paul15,scScope,21,50,15,0.01573333333,1000,20260714
paul15,scScope,22,50,15,0.01653333333,1000,20260714
paul15,scScope,23,50,15,0.01433333333,1000,20260714
paul15,scScope,24,50,15,0.0152,1000,20260714
paul15,scScope,25,50,15,0.01586666667,1000,20260714
paul15,scScope,26,50,15,0.01466666667,1000,20260714
paul15,scScope,27,50,15,0.01453333333,1000,20260714
paul15,scScope,28,50,15,0.01433333333,1000,20260714
paul15,scScope,29,50,15,0.01646666667,1000,20260714
paul15,scScope,30,50,15,0.015,1000,20260714
paul15,scScope,31,50,15,0.0152,1000,20260714
paul15,scScope,32,50,15,0.01553333333,1000,20260714
paul15,scScope,33,50,15,0.0138,1000,20260714
paul15,scScope,34,50,15,0.01373333333,1000,20260714
paul15,scScope,35,50,15,0.01586666667,1000,20260714
paul15,scScope,36,50,15,0.01446666667,1000,20260714
paul15,scScope,37,50,15,0.01646666667,1000,20260714
paul15,scScope,38,50,15,0.01546666667,1000,20260714
paul15,scScope,39,50,15,0.0154,1000,20260714
paul15,scScope,40,50,15,0.01533333333,1000,20260714
paul15,scScope,41,50,15,0.01466666667,1000,20260714
paul15,scScope,42,50,15,0.01533333333,1000,20260714
paul15,scScope,43,50,15,0.01473333333,1000,20260714
paul15,scScope,44,50,15,0.01566666667,1000,20260714
paul15,scScope,45,50,15,0.01466666667,1000,20260714
paul15,scScope,46,50,15,0.01566666667,1000,20260714
paul15,scScope,47,50,15,0.01453333333,1000,20260714
paul15,scScope,48,50,15,0.01653333333,1000,20260714
paul15,scScope,49,50,15,0.0132,1000,20260714
paul15,scScope,50,50,15,0.01446666667,1000,20260714
paul15,scScope,51,50,15,0.01353333333,1000,20260714
paul15,scScope,52,50,15,0.0142,1000,20260714
paul15,scScope,53,50,15,0.01593333333,1000,20260714
paul15,scScope,54,50,15,0.01686666667,1000,20260714
paul15,scScope,55,50,15,0.01426666667,1000,20260714
paul15,scScope,56,50,15,0.01613333333,1000,20260714
paul15,scScope,57,50,15,0.01333333333,1000,20260714
paul15,scScope,58,50,15,0.01406666667,1000,20260714
paul15,scScope,59,50,15,0.0134,1000,20260714
paul15,scScope,60,50,15,0.0156,1000,20260714
paul15,scScope,61,50,15,0.0168,1000,20260714
paul15,scScope,62,50,15,0.015,1000,20260714
paul15,scScope,63,50,15,0.01566666667,1000,20260714
paul15,scScope,64,50,15,0.0146,1000,20260714
paul15,scScope,65,50,15,0.01653333333,1000,20260714
paul15,scScope,66,50,15,0.0154,1000,20260714
paul15,scScope,67,50,15,0.01393333333,1000,20260714
paul15,scScope,68,50,15,0.01406666667,1000,20260714
paul15,scScope,69,50,15,0.01473333333,1000,20260714
paul15,scScope,70,50,15,0.01566666667,1000,20260714
paul15,scScope,71,50,15,0.01273333333,1000,20260714
paul15,scScope,72,50,15,0.01646666667,1000,20260714
paul15,scScope,73,50,15,0.01366666667,1000,20260714
paul15,scScope,74,50,15,0.018,1000,20260714
paul15,scScope,75,50,15,0.01426666667,1000,20260714
paul15,scScope,76,50,15,0.01426666667,1000,20260714
paul15,scScope,77,50,15,0.0156,1000,20260714
paul15,scScope,78,50,15,0.01506666667,1000,20260714
paul15,scScope,79,50,15,0.015,1000,20260714
paul15,scScope,80,50,15,0.01586666667,1000,20260714
paul15,scScope,81,50,15,0.0166,1000,20260714
paul15,scScope,82,50,15,0.01526666667,1000,20260714
paul15,scScope,83,50,15,0.01773333333,1000,20260714
paul15,scScope,84,50,15,0.01806666667,1000,20260714
paul15,scScope,85,50,15,0.01586666667,1000,20260714
paul15,scScope,86,50,15,0.01286666667,1000,20260714
paul15,scScope,87,50,15,0.0144,1000,20260714
paul15,scScope,88,50,15,0.01426666667,1000,20260714
paul15,scScope,89,50,15,0.01453333333,1000,20260714
paul15,scScope,90,50,15,0.01413333333,1000,20260714
paul15,scScope,91,50,15,0.01493333333,1000,20260714
paul15,scScope,92,50,15,0.01473333333,1000,20260714
paul15,scScope,93,50,15,0.01426666667,1000,20260714
paul15,scScope,94,50,15,0.01513333333,1000,20260714
paul15,scScope,95,50,15,0.01433333333,1000,20260714
paul15,scScope,96,50,15,0.01666666667,1000,20260714
paul15,scScope,97,50,15,0.01466666667,1000,20260714
paul15,scScope,98,50,15,0.01366666667,1000,20260714
paul15,scScope,99,50,15,0.01453333333,1000,20260714
paul15,SAUCIE,0,50,15,0.01386666667,1000,20260714
paul15,SAUCIE,1,50,15,0.01526666667,1000,20260714
paul15,SAUCIE,2,50,15,0.01513333333,1000,20260714
paul15,SAUCIE,3,50,15,0.01566666667,1000,20260714
paul15,SAUCIE,4,50,15,0.01466666667,1000,20260714
paul15,SAUCIE,5,50,15,0.01686666667,1000,20260714
paul15,SAUCIE,6,50,15,0.0154,1000,20260714
paul15,SAUCIE,7,50,15,0.01673333333,1000,20260714
paul15,SAUCIE,8,50,15,0.01553333333,1000,20260714
paul15,SAUCIE,9,50,15,0.0152,1000,20260714
paul15,SAUCIE,10,50,15,0.01526666667,1000,20260714
paul15,SAUCIE,11,50,15,0.01286666667,1000,20260714
paul15,SAUCIE,12,50,15,0.01673333333,1000,20260714
paul15,SAUCIE,13,50,15,0.01346666667,1000,20260714
paul15,SAUCIE,14,50,15,0.01313333333,1000,20260714
paul15,SAUCIE,15,50,15,0.0142,1000,20260714
paul15,SAUCIE,16,50,15,0.014,1000,20260714
paul15,SAUCIE,17,50,15,0.01493333333,1000,20260714
paul15,SAUCIE,18,50,15,0.01366666667,1000,20260714
paul15,SAUCIE,19,50,15,0.01386666667,1000,20260714
paul15,SAUCIE,20,50,15,0.01426666667,1000,20260714
paul15,SAUCIE,21,50,15,0.01353333333,1000,20260714
paul15,SAUCIE,22,50,15,0.01286666667,1000,20260714
paul15,SAUCIE,23,50,15,0.01533333333,1000,20260714
paul15,SAUCIE,24,50,15,0.0156,1000,20260714
paul15,SAUCIE,25,50,15,0.0144,1000,20260714
paul15,SAUCIE,26,50,15,0.01513333333,1000,20260714
paul15,SAUCIE,27,50,15,0.01526666667,1000,20260714
paul15,SAUCIE,28,50,15,0.0158,1000,20260714
paul15,SAUCIE,29,50,15,0.01306666667,1000,20260714
paul15,SAUCIE,30,50,15,0.01466666667,1000,20260714
paul15,SAUCIE,31,50,15,0.01666666667,1000,20260714
paul15,SAUCIE,32,50,15,0.01593333333,1000,20260714
paul15,SAUCIE,33,50,15,0.01266666667,1000,20260714
paul15,SAUCIE,34,50,15,0.01333333333,1000,20260714
paul15,SAUCIE,35,50,15,0.016,1000,20260714
paul15,SAUCIE,36,50,15,0.0154,1000,20260714
paul15,SAUCIE,37,50,15,0.014,1000,20260714
paul15,SAUCIE,38,50,15,0.017,1000,20260714
paul15,SAUCIE,39,50,15,0.01433333333,1000,20260714
paul15,SAUCIE,40,50,15,0.01413333333,1000,20260714
paul15,SAUCIE,41,50,15,0.01533333333,1000,20260714
paul15,SAUCIE,42,50,15,0.01593333333,1000,20260714
paul15,SAUCIE,43,50,15,0.01373333333,1000,20260714
paul15,SAUCIE,44,50,15,0.01686666667,1000,20260714
paul15,SAUCIE,45,50,15,0.01286666667,1000,20260714
paul15,SAUCIE,46,50,15,0.0162,1000,20260714
paul15,SAUCIE,47,50,15,0.01353333333,1000,20260714
paul15,SAUCIE,48,50,15,0.01506666667,1000,20260714
paul15,SAUCIE,49,50,15,0.0154,1000,20260714
paul15,SAUCIE,50,50,15,0.01613333333,1000,20260714
paul15,SAUCIE,51,50,15,0.01566666667,1000,20260714
paul15,SAUCIE,52,50,15,0.01406666667,1000,20260714
paul15,SAUCIE,53,50,15,0.01366666667,1000,20260714
paul15,SAUCIE,54,50,15,0.01373333333,1000,20260714
paul15,SAUCIE,55,50,15,0.0144,1000,20260714
paul15,SAUCIE,56,50,15,0.0172,1000,20260714
paul15,SAUCIE,57,50,15,0.01406666667,1000,20260714
paul15,SAUCIE,58,50,15,0.01466666667,1000,20260714
paul15,SAUCIE,59,50,15,0.0134,1000,20260714
paul15,SAUCIE,60,50,15,0.01513333333,1000,20260714
paul15,SAUCIE,61,50,15,0.01446666667,1000,20260714
paul15,SAUCIE,62,50,15,0.01526666667,1000,20260714
paul15,SAUCIE,63,50,15,0.01553333333,1000,20260714
paul15,SAUCIE,64,50,15,0.0154,1000,20260714
paul15,SAUCIE,65,50,15,0.016,1000,20260714
paul15,SAUCIE,66,50,15,0.01713333333,1000,20260714
paul15,SAUCIE,67,50,15,0.015,1000,20260714
paul15,SAUCIE,68,50,15,0.0138,1000,20260714
paul15,SAUCIE,69,50,15,0.0148,1000,20260714
paul15,SAUCIE,70,50,15,0.0148,1000,20260714
paul15,SAUCIE,71,50,15,0.013,1000,20260714
paul15,SAUCIE,72,50,15,0.01446666667,1000,20260714
paul15,SAUCIE,73,50,15,0.01366666667,1000,20260714
paul15,SAUCIE,74,50,15,0.015,1000,20260714
paul15,SAUCIE,75,50,15,0.0164,1000,20260714
paul15,SAUCIE,76,50,15,0.01493333333,1000,20260714
paul15,SAUCIE,77,50,15,0.01486666667,1000,20260714
paul15,SAUCIE,78,50,15,0.01413333333,1000,20260714
paul15,SAUCIE,79,50,15,0.01533333333,1000,20260714
paul15,SAUCIE,80,50,15,0.0152,1000,20260714
paul15,SAUCIE,81,50,15,0.0144,1000,20260714
paul15,SAUCIE,82,50,15,0.01426666667,1000,20260714
paul15,SAUCIE,83,50,15,0.01346666667,1000,20260714
paul15,SAUCIE,84,50,15,0.01286666667,1000,20260714
paul15,SAUCIE,85,50,15,0.01486666667,1000,20260714
paul15,SAUCIE,86,50,15,0.0144,1000,20260714
paul15,SAUCIE,87,50,15,0.01593333333,1000,20260714
paul15,SAUCIE,88,50,15,0.0146,1000,20260714
paul15,SAUCIE,89,50,15,0.01386666667,1000,20260714
paul15,SAUCIE,90,50,15,0.01706666667,1000,20260714
paul15,SAUCIE,91,50,15,0.01513333333,1000,20260714
paul15,SAUCIE,92,50,15,0.0146,1000,20260714
paul15,SAUCIE,93,50,15,0.01466666667,1000,20260714
paul15,SAUCIE,94,50,15,0.01506666667,1000,20260714
paul15,SAUCIE,95,50,15,0.01473333333,1000,20260714
paul15,SAUCIE,96,50,15,0.01526666667,1000,20260714
paul15,SAUCIE,97,50,15,0.01286666667,1000,20260714
paul15,SAUCIE,98,50,15,0.01466666667,1000,20260714
paul15,SAUCIE,99,50,15,0.0138,1000,20260714
paul15,UMAP,0,50,15,0.01553333333,1000,20260714
paul15,UMAP,1,50,15,0.0158,1000,20260714
paul15,UMAP,2,50,15,0.01373333333,1000,20260714
paul15,UMAP,3,50,15,0.015,1000,20260714
paul15,UMAP,4,50,15,0.01513333333,1000,20260714
paul15,UMAP,5,50,15,0.0156,1000,20260714
paul15,UMAP,6,50,15,0.0146,1000,20260714
paul15,UMAP,7,50,15,0.0146,1000,20260714
paul15,UMAP,8,50,15,0.01486666667,1000,20260714
paul15,UMAP,9,50,15,0.01473333333,1000,20260714
paul15,UMAP,10,50,15,0.01526666667,1000,20260714
paul15,UMAP,11,50,15,0.01513333333,1000,20260714
paul15,UMAP,12,50,15,0.0128,1000,20260714
paul15,UMAP,13,50,15,0.01473333333,1000,20260714
paul15,UMAP,14,50,15,0.01486666667,1000,20260714
paul15,UMAP,15,50,15,0.0128,1000,20260714
paul15,UMAP,16,50,15,0.01526666667,1000,20260714
paul15,UMAP,17,50,15,0.01533333333,1000,20260714
paul15,UMAP,18,50,15,0.01306666667,1000,20260714
paul15,UMAP,19,50,15,0.01366666667,1000,20260714
paul15,UMAP,20,50,15,0.01586666667,1000,20260714
paul15,UMAP,21,50,15,0.01506666667,1000,20260714
paul15,UMAP,22,50,15,0.01346666667,1000,20260714
paul15,UMAP,23,50,15,0.01586666667,1000,20260714
paul15,UMAP,24,50,15,0.01553333333,1000,20260714
paul15,UMAP,25,50,15,0.01433333333,1000,20260714
paul15,UMAP,26,50,15,0.0144,1000,20260714
paul15,UMAP,27,50,15,0.0148,1000,20260714
paul15,UMAP,28,50,15,0.01513333333,1000,20260714
paul15,UMAP,29,50,15,0.01333333333,1000,20260714
paul15,UMAP,30,50,15,0.0162,1000,20260714
paul15,UMAP,31,50,15,0.01433333333,1000,20260714
paul15,UMAP,32,50,15,0.01333333333,1000,20260714
paul15,UMAP,33,50,15,0.01586666667,1000,20260714
paul15,UMAP,34,50,15,0.0148,1000,20260714
paul15,UMAP,35,50,15,0.01546666667,1000,20260714
paul15,UMAP,36,50,15,0.01346666667,1000,20260714
paul15,UMAP,37,50,15,0.01413333333,1000,20260714
paul15,UMAP,38,50,15,0.0138,1000,20260714
paul15,UMAP,39,50,15,0.0138,1000,20260714
paul15,UMAP,40,50,15,0.0152,1000,20260714
paul15,UMAP,41,50,15,0.0154,1000,20260714
paul15,UMAP,42,50,15,0.01546666667,1000,20260714
paul15,UMAP,43,50,15,0.01446666667,1000,20260714
paul15,UMAP,44,50,15,0.01473333333,1000,20260714
paul15,UMAP,45,50,15,0.0158,1000,20260714
paul15,UMAP,46,50,15,0.01673333333,1000,20260714
paul15,UMAP,47,50,15,0.01506666667,1000,20260714
paul15,UMAP,48,50,15,0.01366666667,1000,20260714
paul15,UMAP,49,50,15,0.01486666667,1000,20260714
paul15,UMAP,50,50,15,0.01386666667,1000,20260714
paul15,UMAP,51,50,15,0.01473333333,1000,20260714
paul15,UMAP,52,50,15,0.0176,1000,20260714
paul15,UMAP,53,50,15,0.01413333333,1000,20260714
paul15,UMAP,54,50,15,0.01626666667,1000,20260714
paul15,UMAP,55,50,15,0.0152,1000,20260714
paul15,UMAP,56,50,15,0.01486666667,1000,20260714
paul15,UMAP,57,50,15,0.01513333333,1000,20260714
paul15,UMAP,58,50,15,0.0138,1000,20260714
paul15,UMAP,59,50,15,0.01573333333,1000,20260714
paul15,UMAP,60,50,15,0.01486666667,1000,20260714
paul15,UMAP,61,50,15,0.01393333333,1000,20260714
paul15,UMAP,62,50,15,0.01446666667,1000,20260714
paul15,UMAP,63,50,15,0.014,1000,20260714
paul15,UMAP,64,50,15,0.01513333333,1000,20260714
paul15,UMAP,65,50,15,0.01566666667,1000,20260714
paul15,UMAP,66,50,15,0.01566666667,1000,20260714
paul15,UMAP,67,50,15,0.016,1000,20260714
paul15,UMAP,68,50,15,0.01393333333,1000,20260714
paul15,UMAP,69,50,15,0.01413333333,1000,20260714
paul15,UMAP,70,50,15,0.0154,1000,20260714
paul15,UMAP,71,50,15,0.0136,1000,20260714
paul15,UMAP,72,50,15,0.01633333333,1000,20260714
paul15,UMAP,73,50,15,0.0168,1000,20260714
paul15,UMAP,74,50,15,0.014,1000,20260714
paul15,UMAP,75,50,15,0.01353333333,1000,20260714
paul15,UMAP,76,50,15,0.01506666667,1000,20260714
paul15,UMAP,77,50,15,0.0154,1000,20260714
paul15,UMAP,78,50,15,0.0144,1000,20260714
paul15,UMAP,79,50,15,0.01806666667,1000,20260714
paul15,UMAP,80,50,15,0.01473333333,1000,20260714
paul15,UMAP,81,50,15,0.01506666667,1000,20260714
paul15,UMAP,82,50,15,0.0132,1000,20260714
paul15,UMAP,83,50,15,0.01446666667,1000,20260714
paul15,UMAP,84,50,15,0.01453333333,1000,20260714
paul15,UMAP,85,50,15,0.01373333333,1000,20260714
paul15,UMAP,86,50,15,0.01373333333,1000,20260714
paul15,UMAP,87,50,15,0.016,1000,20260714
paul15,UMAP,88,50,15,0.01606666667,1000,20260714
paul15,UMAP,89,50,15,0.01613333333,1000,20260714
paul15,UMAP,90,50,15,0.01486666667,1000,20260714
paul15,UMAP,91,50,15,0.0152,1000,20260714
paul15,UMAP,92,50,15,0.01486666667,1000,20260714
paul15,UMAP,93,50,15,0.01513333333,1000,20260714
paul15,UMAP,94,50,15,0.01553333333,1000,20260714
paul15,UMAP,95,50,15,0.01453333333,1000,20260714
paul15,UMAP,96,50,15,0.015,1000,20260714
paul15,UMAP,97,50,15,0.0136,1000,20260714
paul15,UMAP,98,50,15,0.01453333333,1000,20260714
paul15,UMAP,99,50,15,0.01406666667,1000,20260714
paul15,PHATE,0,50,15,0.015,1000,20260714
paul15,PHATE,1,50,15,0.01486666667,1000,20260714
paul15,PHATE,2,50,15,0.0162,1000,20260714
paul15,PHATE,3,50,15,0.01533333333,1000,20260714
paul15,PHATE,4,50,15,0.0168,1000,20260714
paul15,PHATE,5,50,15,0.01553333333,1000,20260714
paul15,PHATE,6,50,15,0.0128,1000,20260714
paul15,PHATE,7,50,15,0.01393333333,1000,20260714
paul15,PHATE,8,50,15,0.01406666667,1000,20260714
paul15,PHATE,9,50,15,0.01666666667,1000,20260714
paul15,PHATE,10,50,15,0.01633333333,1000,20260714
paul15,PHATE,11,50,15,0.01506666667,1000,20260714
paul15,PHATE,12,50,15,0.01433333333,1000,20260714
paul15,PHATE,13,50,15,0.0152,1000,20260714
paul15,PHATE,14,50,15,0.0148,1000,20260714
paul15,PHATE,15,50,15,0.01433333333,1000,20260714
paul15,PHATE,16,50,15,0.01446666667,1000,20260714
paul15,PHATE,17,50,15,0.0132,1000,20260714
paul15,PHATE,18,50,15,0.01606666667,1000,20260714
paul15,PHATE,19,50,15,0.01593333333,1000,20260714
paul15,PHATE,20,50,15,0.01693333333,1000,20260714
paul15,PHATE,21,50,15,0.0158,1000,20260714
paul15,PHATE,22,50,15,0.0144,1000,20260714
paul15,PHATE,23,50,15,0.0152,1000,20260714
paul15,PHATE,24,50,15,0.01506666667,1000,20260714
paul15,PHATE,25,50,15,0.01393333333,1000,20260714
paul15,PHATE,26,50,15,0.01366666667,1000,20260714
paul15,PHATE,27,50,15,0.0156,1000,20260714
paul15,PHATE,28,50,15,0.01646666667,1000,20260714
paul15,PHATE,29,50,15,0.01773333333,1000,20260714
paul15,PHATE,30,50,15,0.01413333333,1000,20260714
paul15,PHATE,31,50,15,0.01646666667,1000,20260714
paul15,PHATE,32,50,15,0.016,1000,20260714
paul15,PHATE,33,50,15,0.01253333333,1000,20260714
paul15,PHATE,34,50,15,0.01726666667,1000,20260714
paul15,PHATE,35,50,15,0.01606666667,1000,20260714
paul15,PHATE,36,50,15,0.01493333333,1000,20260714
paul15,PHATE,37,50,15,0.01553333333,1000,20260714
paul15,PHATE,38,50,15,0.01526666667,1000,20260714
paul15,PHATE,39,50,15,0.01453333333,1000,20260714
paul15,PHATE,40,50,15,0.0152,1000,20260714
paul15,PHATE,41,50,15,0.01613333333,1000,20260714
paul15,PHATE,42,50,15,0.01533333333,1000,20260714
paul15,PHATE,43,50,15,0.01573333333,1000,20260714
paul15,PHATE,44,50,15,0.01513333333,1000,20260714
paul15,PHATE,45,50,15,0.015,1000,20260714
paul15,PHATE,46,50,15,0.0144,1000,20260714
paul15,PHATE,47,50,15,0.0148,1000,20260714
paul15,PHATE,48,50,15,0.01646666667,1000,20260714
paul15,PHATE,49,50,15,0.015,1000,20260714
paul15,PHATE,50,50,15,0.01566666667,1000,20260714
paul15,PHATE,51,50,15,0.01406666667,1000,20260714
paul15,PHATE,52,50,15,0.01513333333,1000,20260714
paul15,PHATE,53,50,15,0.01513333333,1000,20260714
paul15,PHATE,54,50,15,0.01386666667,1000,20260714
paul15,PHATE,55,50,15,0.01273333333,1000,20260714
paul15,PHATE,56,50,15,0.01626666667,1000,20260714
paul15,PHATE,57,50,15,0.01386666667,1000,20260714
paul15,PHATE,58,50,15,0.0168,1000,20260714
