simulation_suite,scenario,scenario_definition,replicate,method,family,metric,claim_axis,value,threshold,support,n_cells,n_unit,ground_truth,seed,passed,threshold_margin,n_definition
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,GLM-PCA,factor,latent_distance_corr,truth_geometry,0.6373055691,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1873055691,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,GLM-PCA,factor,label_neighbor_recall,cell_state_support,0.7631481481,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.2131481481,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,GLM-PCA,factor,pseudotime_distance_corr,continuum_support,0.4255985369,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.0244014631,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,scScope,deep,truth_local_retention,truth_geometry,0.09037037037,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.2096296296,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,scScope,deep,truth_trustworthiness,truth_geometry,0.7787669377,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.1212330623,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,scScope,deep,latent_distance_corr,truth_geometry,0.5305779683,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.08057796834,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,scScope,deep,label_neighbor_recall,cell_state_support,0.7633333333,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.2133333333,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,scScope,deep,pseudotime_distance_corr,continuum_support,0.4173401638,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.03265983616,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,SAUCIE,deep,truth_local_retention,truth_geometry,0.1096296296,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.1903703704,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,SAUCIE,deep,truth_trustworthiness,truth_geometry,0.8157621287,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.0842378713,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,SAUCIE,deep,latent_distance_corr,truth_geometry,0.6349589527,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1849589527,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,SAUCIE,deep,label_neighbor_recall,cell_state_support,0.7064814815,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1564814815,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,SAUCIE,deep,pseudotime_distance_corr,continuum_support,0.5694601455,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1194601455,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,UMAP,graph,truth_local_retention,truth_geometry,0.109537037,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.190462963,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,UMAP,graph,truth_trustworthiness,truth_geometry,0.8235401722,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.07645982783,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,UMAP,graph,latent_distance_corr,truth_geometry,0.6048687057,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1548687057,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,UMAP,graph,label_neighbor_recall,cell_state_support,0.7698148148,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.2198148148,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,UMAP,graph,pseudotime_distance_corr,continuum_support,0.5152886704,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.0652886704,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PHATE,graph,truth_local_retention,truth_geometry,0.1233333333,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.1766666667,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PHATE,graph,truth_trustworthiness,truth_geometry,0.8282999894,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.07170001063,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PHATE,graph,latent_distance_corr,truth_geometry,0.6948159428,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.2448159428,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PHATE,graph,label_neighbor_recall,cell_state_support,0.7478703704,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1978703704,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PHATE,graph,pseudotime_distance_corr,continuum_support,0.43992089,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.01007911003,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,t-SNE,relational,truth_local_retention,truth_geometry,0.09611111111,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.2038888889,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,t-SNE,relational,truth_trustworthiness,truth_geometry,0.7925215208,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.1074784792,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,t-SNE,relational,latent_distance_corr,truth_geometry,0.4578252096,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.007825209567,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,t-SNE,relational,label_neighbor_recall,cell_state_support,0.7282407407,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.1782407407,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,t-SNE,relational,pseudotime_distance_corr,continuum_support,0.4066300953,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.04336990474,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PaCMAP,relational,truth_local_retention,truth_geometry,0.1090740741,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.1909259259,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PaCMAP,relational,truth_trustworthiness,truth_geometry,0.8346700143,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,False,-0.06532998565,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PaCMAP,relational,latent_distance_corr,truth_geometry,0.659997065,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.209997065,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PaCMAP,relational,label_neighbor_recall,cell_state_support,0.7908333333,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.2408333333,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,3,PaCMAP,relational,pseudotime_distance_corr,continuum_support,0.5270306681,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3003,True,0.07703066812,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PCA,factor,truth_local_retention,truth_geometry,0.115462963,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.184537037,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PCA,factor,truth_trustworthiness,truth_geometry,0.8205344333,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.07946556671,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PCA,factor,latent_distance_corr,truth_geometry,0.7292964319,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2792964319,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PCA,factor,label_neighbor_recall,cell_state_support,0.7586111111,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2086111111,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PCA,factor,pseudotime_distance_corr,continuum_support,0.4009834351,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.04901656491,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,GLM-PCA,factor,truth_local_retention,truth_geometry,0.1393518519,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1606481481,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,GLM-PCA,factor,truth_trustworthiness,truth_geometry,0.8574492534,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.04255074659,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,GLM-PCA,factor,latent_distance_corr,truth_geometry,0.7548717064,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.3048717064,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,GLM-PCA,factor,label_neighbor_recall,cell_state_support,0.8224074074,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2724074074,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,GLM-PCA,factor,pseudotime_distance_corr,continuum_support,0.416873515,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.03312648504,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,scScope,deep,truth_local_retention,truth_geometry,0.1066666667,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1933333333,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,scScope,deep,truth_trustworthiness,truth_geometry,0.7982912216,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1017087784,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,scScope,deep,latent_distance_corr,truth_geometry,0.533738817,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.08373881705,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,scScope,deep,label_neighbor_recall,cell_state_support,0.7551851852,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2051851852,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,scScope,deep,pseudotime_distance_corr,continuum_support,0.2267408707,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.2232591293,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,SAUCIE,deep,truth_local_retention,truth_geometry,0.1160185185,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1839814815,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,SAUCIE,deep,truth_trustworthiness,truth_geometry,0.8549088687,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.0450911313,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,SAUCIE,deep,latent_distance_corr,truth_geometry,0.7616852707,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.3116852707,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,SAUCIE,deep,label_neighbor_recall,cell_state_support,0.8199074074,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2699074074,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,SAUCIE,deep,pseudotime_distance_corr,continuum_support,0.6505731375,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2005731375,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,UMAP,graph,truth_local_retention,truth_geometry,0.09824074074,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.2017592593,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,UMAP,graph,truth_trustworthiness,truth_geometry,0.8427473564,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.0572526436,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,UMAP,graph,latent_distance_corr,truth_geometry,0.6916624647,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2416624647,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,UMAP,graph,label_neighbor_recall,cell_state_support,0.8324074074,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2824074074,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,UMAP,graph,pseudotime_distance_corr,continuum_support,0.4947883881,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.04478838807,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PHATE,graph,truth_local_retention,truth_geometry,0.1127777778,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1872222222,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PHATE,graph,truth_trustworthiness,truth_geometry,0.8459295127,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.05407048727,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PHATE,graph,latent_distance_corr,truth_geometry,0.7739774687,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.3239774687,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PHATE,graph,label_neighbor_recall,cell_state_support,0.7931481481,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2431481481,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PHATE,graph,pseudotime_distance_corr,continuum_support,0.3815337293,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.06846627066,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,t-SNE,relational,truth_local_retention,truth_geometry,0.1,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.2,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,t-SNE,relational,truth_trustworthiness,truth_geometry,0.8170984112,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.08290158882,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,t-SNE,relational,latent_distance_corr,truth_geometry,0.5137387851,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.06373878513,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,t-SNE,relational,label_neighbor_recall,cell_state_support,0.7815740741,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.2315740741,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,t-SNE,relational,pseudotime_distance_corr,continuum_support,0.4254756931,0.45,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.02452430694,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PaCMAP,relational,truth_local_retention,truth_geometry,0.1237037037,0.3,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.1762962963,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PaCMAP,relational,truth_trustworthiness,truth_geometry,0.8655956746,0.9,below_threshold,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,False,-0.03440432542,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PaCMAP,relational,latent_distance_corr,truth_geometry,0.7690171357,0.45,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.3190171357,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
mechanism_simulation_suite,branching_trajectory,Known Y-shaped branching process with branch labels and pseudotime.,4,PaCMAP,relational,label_neighbor_recall,cell_state_support,0.8859259259,0.55,pass,720,"one method-scenario-replicate run; cells are generated simulation units, not biological replicates","latent coordinates, labels, batch assignments and pseudotime are known by construction",3004,True,0.3359259259,one method-scenario-generated-dataset-metric row; five replicates are independently generated simulated datasets
