dataset_id,cell_id,method,family,seed,x,y,label,batch_or_donor,n_cells,source
paul15,W31355,SAUCIE,deep,0,-1.5992174,-3.3270254,15Mo,,2730,empirical_embedding_coordinates
paul15,W31356,SAUCIE,deep,0,-2.6386554,0.6868382,4Ery,,2730,empirical_embedding_coordinates
paul15,W31357,SAUCIE,deep,0,-4.7407265,1.4565239,3Ery,,2730,empirical_embedding_coordinates
paul15,W31358,SAUCIE,deep,0,-1.6120485,-0.07847872,6Ery,,2730,empirical_embedding_coordinates
paul15,W31359,SAUCIE,deep,0,-1.9497845,-3.3980997,14Mo,,2730,empirical_embedding_coordinates
paul15,W31360,SAUCIE,deep,0,-4.6509404,0.37588403,3Ery,,2730,empirical_embedding_coordinates
paul15,W31361,SAUCIE,deep,0,-0.39621222,-3.1826262,16Neu,,2730,empirical_embedding_coordinates
paul15,W31362,SAUCIE,deep,0,-2.2554104,-3.7709284,14Mo,,2730,empirical_embedding_coordinates
paul15,W31363,SAUCIE,deep,0,-1.4267436,-4.3789005,15Mo,,2730,empirical_embedding_coordinates
paul15,W31364,SAUCIE,deep,0,-1.6850476,-0.5167841,7MEP,,2730,empirical_embedding_coordinates
paul15,W31365,SAUCIE,deep,0,-2.146193,-2.5370507,13Baso,,2730,empirical_embedding_coordinates
paul15,W31366,SAUCIE,deep,0,-0.7280283,-3.0914202,15Mo,,2730,empirical_embedding_coordinates
paul15,W31367,SAUCIE,deep,0,-2.892513,-4.1546445,14Mo,,2730,empirical_embedding_coordinates
paul15,W31368,SAUCIE,deep,0,-3.7279031,1.0145481,3Ery,,2730,empirical_embedding_coordinates
paul15,W31369,SAUCIE,deep,0,-2.1674824,1.5891222,2Ery,,2730,empirical_embedding_coordinates
paul15,W31370,SAUCIE,deep,0,-3.1438916,1.9552001,2Ery,,2730,empirical_embedding_coordinates
paul15,W31371,SAUCIE,deep,0,-2.0429008,-3.4706845,14Mo,,2730,empirical_embedding_coordinates
paul15,W31372,SAUCIE,deep,0,-3.6878061,2.442849,2Ery,,2730,empirical_embedding_coordinates
paul15,W31373,SAUCIE,deep,0,-3.0993354,-3.05344,13Baso,,2730,empirical_embedding_coordinates
paul15,W31374,SAUCIE,deep,0,-3.670193,1.8805419,2Ery,,2730,empirical_embedding_coordinates
paul15,W31375,SAUCIE,deep,0,-4.035835,0.7523336,3Ery,,2730,empirical_embedding_coordinates
paul15,W31376,SAUCIE,deep,0,-1.8474984,-1.4794997,13Baso,,2730,empirical_embedding_coordinates
paul15,W31377,SAUCIE,deep,0,-0.9633113,-0.4786252,12Baso,,2730,empirical_embedding_coordinates
paul15,W31378,SAUCIE,deep,0,-2.6288908,2.4622233,2Ery,,2730,empirical_embedding_coordinates
paul15,W31379,SAUCIE,deep,0,-1.4558607,-1.3114051,10GMP,,2730,empirical_embedding_coordinates
paul15,W31380,SAUCIE,deep,0,-2.5315635,1.0280842,5Ery,,2730,empirical_embedding_coordinates
paul15,W31381,SAUCIE,deep,0,-1.7913342,-2.389511,13Baso,,2730,empirical_embedding_coordinates
paul15,W31382,SAUCIE,deep,0,-3.6379564,0.8789171,3Ery,,2730,empirical_embedding_coordinates
paul15,W31383,SAUCIE,deep,0,-1.2795845,-1.377717,9GMP,,2730,empirical_embedding_coordinates
paul15,W31386,SAUCIE,deep,0,-1.1559935,-4.323337,15Mo,,2730,empirical_embedding_coordinates
paul15,W31387,SAUCIE,deep,0,-3.109526,2.3244412,2Ery,,2730,empirical_embedding_coordinates
paul15,W31388,SAUCIE,deep,0,-0.8414806,-0.91766596,10GMP,,2730,empirical_embedding_coordinates
paul15,W31389,SAUCIE,deep,0,-2.8652465,1.0277771,5Ery,,2730,empirical_embedding_coordinates
paul15,W31390,SAUCIE,deep,0,-3.1473448,0.983644,5Ery,,2730,empirical_embedding_coordinates
paul15,W31391,SAUCIE,deep,0,-3.1026967,2.517553,2Ery,,2730,empirical_embedding_coordinates
paul15,W31392,SAUCIE,deep,0,-1.2691848,-2.050787,14Mo,,2730,empirical_embedding_coordinates
paul15,W31393,SAUCIE,deep,0,-1.4487548,-1.9664565,13Baso,,2730,empirical_embedding_coordinates
paul15,W31394,SAUCIE,deep,0,-2.4237976,2.0311546,2Ery,,2730,empirical_embedding_coordinates
paul15,W31395,SAUCIE,deep,0,-2.5048313,-4.005213,14Mo,,2730,empirical_embedding_coordinates
paul15,W31396,SAUCIE,deep,0,-0.43133876,-3.9890962,16Neu,,2730,empirical_embedding_coordinates
paul15,W31397,SAUCIE,deep,0,-0.43992907,-0.58920896,12Baso,,2730,empirical_embedding_coordinates
paul15,W31398,SAUCIE,deep,0,-2.011028,-3.408289,14Mo,,2730,empirical_embedding_coordinates
paul15,W31399,SAUCIE,deep,0,-1.1262648,-2.3054287,14Mo,,2730,empirical_embedding_coordinates
paul15,W31401,SAUCIE,deep,0,-2.8320909,1.6613477,3Ery,,2730,empirical_embedding_coordinates
paul15,W31402,SAUCIE,deep,0,-1.4984564,-2.5227642,14Mo,,2730,empirical_embedding_coordinates
paul15,W31403,SAUCIE,deep,0,-2.1939979,-2.5154831,13Baso,,2730,empirical_embedding_coordinates
paul15,W31405,SAUCIE,deep,0,-1.163274,-1.4605907,12Baso,,2730,empirical_embedding_coordinates
paul15,W31406,SAUCIE,deep,0,-2.2134743,0.9941473,5Ery,,2730,empirical_embedding_coordinates
paul15,W31407,SAUCIE,deep,0,-0.77205753,-0.64506555,10GMP,,2730,empirical_embedding_coordinates
paul15,W31409,SAUCIE,deep,0,-1.3130338,-2.5207338,14Mo,,2730,empirical_embedding_coordinates
paul15,W31410,SAUCIE,deep,0,-2.4165895,0.55097866,4Ery,,2730,empirical_embedding_coordinates
paul15,W31411,SAUCIE,deep,0,-0.89332855,-3.5074534,15Mo,,2730,empirical_embedding_coordinates
paul15,W31412,SAUCIE,deep,0,-1.4682117,-1.6404315,11DC,,2730,empirical_embedding_coordinates
paul15,W31413,SAUCIE,deep,0,-4.6123405,0.77506083,3Ery,,2730,empirical_embedding_coordinates
paul15,W31414,SAUCIE,deep,0,-3.0405028,1.2466646,4Ery,,2730,empirical_embedding_coordinates
paul15,W31415,SAUCIE,deep,0,-2.296104,0.31840956,4Ery,,2730,empirical_embedding_coordinates
paul15,W31416,SAUCIE,deep,0,-3.3761413,1.1342435,4Ery,,2730,empirical_embedding_coordinates
paul15,W31418,SAUCIE,deep,0,-3.4661891,1.5903465,4Ery,,2730,empirical_embedding_coordinates
paul15,W31419,SAUCIE,deep,0,-1.766782,0.5230221,5Ery,,2730,empirical_embedding_coordinates
paul15,W31420,SAUCIE,deep,0,-2.2601073,2.6849232,1Ery,,2730,empirical_embedding_coordinates
paul15,W31421,SAUCIE,deep,0,-1.0448205,-5.109924,16Neu,,2730,empirical_embedding_coordinates
paul15,W31422,SAUCIE,deep,0,-1.841781,-3.5427005,14Mo,,2730,empirical_embedding_coordinates
paul15,W31423,SAUCIE,deep,0,-3.2468667,2.1956475,2Ery,,2730,empirical_embedding_coordinates
paul15,W31424,SAUCIE,deep,0,-2.9615002,0.62782365,5Ery,,2730,empirical_embedding_coordinates
paul15,W31425,SAUCIE,deep,0,-0.49243087,-3.62863,15Mo,,2730,empirical_embedding_coordinates
paul15,W31426,SAUCIE,deep,0,-3.8205292,0.25248083,5Ery,,2730,empirical_embedding_coordinates
paul15,W31427,SAUCIE,deep,0,-2.801519,1.6427362,2Ery,,2730,empirical_embedding_coordinates
paul15,W31428,SAUCIE,deep,0,-2.4182374,0.93490076,5Ery,,2730,empirical_embedding_coordinates
paul15,W31429,SAUCIE,deep,0,-2.2194765,2.4013798,1Ery,,2730,empirical_embedding_coordinates
paul15,W31430,SAUCIE,deep,0,-0.5783598,-0.2675219,7MEP,,2730,empirical_embedding_coordinates
paul15,W31431,SAUCIE,deep,0,-1.7920133,1.7113816,2Ery,,2730,empirical_embedding_coordinates
paul15,W31432,SAUCIE,deep,0,-0.97867453,-3.1426332,14Mo,,2730,empirical_embedding_coordinates
paul15,W31433,SAUCIE,deep,0,-1.0543082,-0.7164229,10GMP,,2730,empirical_embedding_coordinates
paul15,W31434,SAUCIE,deep,0,-2.3200657,1.3547453,2Ery,,2730,empirical_embedding_coordinates
paul15,W31436,SAUCIE,deep,0,-1.4420872,-3.0775607,14Mo,,2730,empirical_embedding_coordinates
paul15,W31437,SAUCIE,deep,0,-1.0441364,-0.22715122,6Ery,,2730,empirical_embedding_coordinates
paul15,W31439,SAUCIE,deep,0,-2.1038291,-1.1519789,9GMP,,2730,empirical_embedding_coordinates
paul15,W31440,SAUCIE,deep,0,-5.046224,2.0994334,3Ery,,2730,empirical_embedding_coordinates
paul15,W31441,SAUCIE,deep,0,-2.2910304,1.4851009,2Ery,,2730,empirical_embedding_coordinates
paul15,W31442,SAUCIE,deep,0,-2.4739115,1.2809961,3Ery,,2730,empirical_embedding_coordinates
paul15,W31443,SAUCIE,deep,0,-0.6495728,-0.51276314,12Baso,,2730,empirical_embedding_coordinates
paul15,W31444,SAUCIE,deep,0,-1.8914301,1.465566,2Ery,,2730,empirical_embedding_coordinates
paul15,W31445,SAUCIE,deep,0,0.15778662,-1.0871768,18Eos,,2730,empirical_embedding_coordinates
paul15,W31446,SAUCIE,deep,0,-3.0179737,1.4122938,5Ery,,2730,empirical_embedding_coordinates
paul15,W31447,SAUCIE,deep,0,-1.927872,0.7817497,3Ery,,2730,empirical_embedding_coordinates
paul15,W31448,SAUCIE,deep,0,-1.1909617,-3.7831898,15Mo,,2730,empirical_embedding_coordinates
paul15,W31451,SAUCIE,deep,0,-1.1120003,-1.7060293,14Mo,,2730,empirical_embedding_coordinates
paul15,W31452,SAUCIE,deep,0,-2.716595,2.4779844,2Ery,,2730,empirical_embedding_coordinates
paul15,W31453,SAUCIE,deep,0,-1.3831934,0.02519986,6Ery,,2730,empirical_embedding_coordinates
paul15,W31454,SAUCIE,deep,0,-0.9392273,-2.344351,14Mo,,2730,empirical_embedding_coordinates
paul15,W31455,SAUCIE,deep,0,-2.0504723,2.5415835,2Ery,,2730,empirical_embedding_coordinates
paul15,W31456,SAUCIE,deep,0,-2.3345187,0.7005599,5Ery,,2730,empirical_embedding_coordinates
paul15,W31457,SAUCIE,deep,0,-0.74124134,-0.6487477,12Baso,,2730,empirical_embedding_coordinates
paul15,W31458,SAUCIE,deep,0,-1.1028042,-0.37028104,7MEP,,2730,empirical_embedding_coordinates
paul15,W31459,SAUCIE,deep,0,-0.35522842,-1.2689013,17Neu,,2730,empirical_embedding_coordinates
paul15,W31460,SAUCIE,deep,0,-1.2117893,-3.2488046,14Mo,,2730,empirical_embedding_coordinates
paul15,W31461,SAUCIE,deep,0,-2.3500276,1.6515929,2Ery,,2730,empirical_embedding_coordinates
paul15,W31462,SAUCIE,deep,0,-1.6699092,0.74775,5Ery,,2730,empirical_embedding_coordinates
paul15,W31463,SAUCIE,deep,0,-2.9569724,2.7582362,2Ery,,2730,empirical_embedding_coordinates
paul15,W31464,SAUCIE,deep,0,-1.9563825,-3.1717806,14Mo,,2730,empirical_embedding_coordinates
paul15,W31465,SAUCIE,deep,0,-0.77065104,-1.7532092,13Baso,,2730,empirical_embedding_coordinates
paul15,W31466,SAUCIE,deep,0,-2.069869,-4.4588275,15Mo,,2730,empirical_embedding_coordinates
paul15,W31467,SAUCIE,deep,0,-2.908192,2.050643,2Ery,,2730,empirical_embedding_coordinates
paul15,W31468,SAUCIE,deep,0,-1.7642713,-2.259112,13Baso,,2730,empirical_embedding_coordinates
paul15,W31469,SAUCIE,deep,0,-0.7853507,-4.6398273,16Neu,,2730,empirical_embedding_coordinates
paul15,W31470,SAUCIE,deep,0,-2.7808032,1.3214629,5Ery,,2730,empirical_embedding_coordinates
paul15,W31471,SAUCIE,deep,0,-2.7004654,-3.58505,14Mo,,2730,empirical_embedding_coordinates
paul15,W31472,SAUCIE,deep,0,0.0117132515,-3.060546,16Neu,,2730,empirical_embedding_coordinates
paul15,W31473,SAUCIE,deep,0,-1.4222422,-3.6324506,14Mo,,2730,empirical_embedding_coordinates
paul15,W31474,SAUCIE,deep,0,0.023014098,-3.9085135,16Neu,,2730,empirical_embedding_coordinates
paul15,W31475,SAUCIE,deep,0,-1.5167422,-3.2039828,14Mo,,2730,empirical_embedding_coordinates
paul15,W31476,SAUCIE,deep,0,-1.6464869,-0.89135736,8Mk,,2730,empirical_embedding_coordinates
paul15,W31477,SAUCIE,deep,0,-1.7504144,-1.1728758,10GMP,,2730,empirical_embedding_coordinates
paul15,W31478,SAUCIE,deep,0,-0.68801296,-2.7280538,14Mo,,2730,empirical_embedding_coordinates
paul15,W31479,SAUCIE,deep,0,-2.8627775,1.03386,5Ery,,2730,empirical_embedding_coordinates
paul15,W31480,SAUCIE,deep,0,-0.6367159,0.1823885,7MEP,,2730,empirical_embedding_coordinates
paul15,W31481,SAUCIE,deep,0,-2.1767993,2.092866,2Ery,,2730,empirical_embedding_coordinates
paul15,W31483,SAUCIE,deep,0,-0.45694068,-3.1436706,14Mo,,2730,empirical_embedding_coordinates
paul15,W31484,SAUCIE,deep,0,-2.0037184,-3.1161895,13Baso,,2730,empirical_embedding_coordinates
paul15,W31485,SAUCIE,deep,0,-3.0833104,1.3680443,2Ery,,2730,empirical_embedding_coordinates
paul15,W31486,SAUCIE,deep,0,-3.0022619,0.72702265,5Ery,,2730,empirical_embedding_coordinates
paul15,W31487,SAUCIE,deep,0,-1.1863108,-2.8536856,14Mo,,2730,empirical_embedding_coordinates
paul15,W31489,SAUCIE,deep,0,-2.3807495,-4.2836127,14Mo,,2730,empirical_embedding_coordinates
paul15,W31491,SAUCIE,deep,0,-1.9808085,-1.7661207,9GMP,,2730,empirical_embedding_coordinates
paul15,W31492,SAUCIE,deep,0,-3.4122987,1.38022,4Ery,,2730,empirical_embedding_coordinates
paul15,W31493,SAUCIE,deep,0,-0.61649597,-0.87503743,10GMP,,2730,empirical_embedding_coordinates
paul15,W31494,SAUCIE,deep,0,-1.577111,-3.2448092,13Baso,,2730,empirical_embedding_coordinates
paul15,W31495,SAUCIE,deep,0,-2.0895905,-1.3309573,10GMP,,2730,empirical_embedding_coordinates
paul15,W31497,SAUCIE,deep,0,-0.69817805,-0.043291025,7MEP,,2730,empirical_embedding_coordinates
paul15,W31498,SAUCIE,deep,0,-1.4071867,-1.3957702,10GMP,,2730,empirical_embedding_coordinates
paul15,W31499,SAUCIE,deep,0,-3.404893,-0.4222571,3Ery,,2730,empirical_embedding_coordinates
paul15,W31500,SAUCIE,deep,0,-4.0121293,2.291654,2Ery,,2730,empirical_embedding_coordinates
paul15,W31501,SAUCIE,deep,0,-2.677057,-4.606287,14Mo,,2730,empirical_embedding_coordinates
paul15,W31502,SAUCIE,deep,0,-0.70749605,-0.7973022,10GMP,,2730,empirical_embedding_coordinates
paul15,W31503,SAUCIE,deep,0,-0.60702693,-3.037613,15Mo,,2730,empirical_embedding_coordinates
paul15,W31504,SAUCIE,deep,0,-3.6992996,-4.6531167,13Baso,,2730,empirical_embedding_coordinates
paul15,W31505,SAUCIE,deep,0,-0.8167025,-0.17231128,7MEP,,2730,empirical_embedding_coordinates
paul15,W31506,SAUCIE,deep,0,-1.1721096,-0.1436509,6Ery,,2730,empirical_embedding_coordinates
paul15,W31507,SAUCIE,deep,0,-1.7059047,-0.4269515,7MEP,,2730,empirical_embedding_coordinates
paul15,W31508,SAUCIE,deep,0,-2.864649,0.37117276,5Ery,,2730,empirical_embedding_coordinates
paul15,W31509,SAUCIE,deep,0,-1.350096,-3.1749206,14Mo,,2730,empirical_embedding_coordinates
paul15,W31510,SAUCIE,deep,0,-1.9539052,-3.3797102,13Baso,,2730,empirical_embedding_coordinates
paul15,W31511,SAUCIE,deep,0,-1.5495589,-1.3806182,10GMP,,2730,empirical_embedding_coordinates
paul15,W31512,SAUCIE,deep,0,-1.7696259,-0.46913907,7MEP,,2730,empirical_embedding_coordinates
paul15,W31513,SAUCIE,deep,0,-5.978443,1.401033,3Ery,,2730,empirical_embedding_coordinates
paul15,W31514,SAUCIE,deep,0,-0.6484461,-0.23919532,7MEP,,2730,empirical_embedding_coordinates
paul15,W31515,SAUCIE,deep,0,-1.8571186,-2.2603383,13Baso,,2730,empirical_embedding_coordinates
paul15,W31516,SAUCIE,deep,0,-2.5144894,2.4793625,1Ery,,2730,empirical_embedding_coordinates
paul15,W31517,SAUCIE,deep,0,-0.95585537,-2.4298291,14Mo,,2730,empirical_embedding_coordinates
paul15,W31518,SAUCIE,deep,0,-1.5776179,-2.2922208,13Baso,,2730,empirical_embedding_coordinates
paul15,W31519,SAUCIE,deep,0,-0.5642178,-0.99636173,10GMP,,2730,empirical_embedding_coordinates
paul15,W31520,SAUCIE,deep,0,-2.6196237,-1.6802866,9GMP,,2730,empirical_embedding_coordinates
paul15,W31521,SAUCIE,deep,0,-4.3258657,0.730373,3Ery,,2730,empirical_embedding_coordinates
paul15,W31522,SAUCIE,deep,0,-3.18656,-3.1498196,13Baso,,2730,empirical_embedding_coordinates
paul15,W31523,SAUCIE,deep,0,-2.7168465,2.4124622,2Ery,,2730,empirical_embedding_coordinates
paul15,W31524,SAUCIE,deep,0,-1.0118899,-1.6327327,13Baso,,2730,empirical_embedding_coordinates
paul15,W31525,SAUCIE,deep,0,-3.433043,2.4387007,2Ery,,2730,empirical_embedding_coordinates
paul15,W31526,SAUCIE,deep,0,-0.7632587,0.0016231318,6Ery,,2730,empirical_embedding_coordinates
paul15,W31527,SAUCIE,deep,0,-1.2648985,-0.22271593,6Ery,,2730,empirical_embedding_coordinates
paul15,W31528,SAUCIE,deep,0,-1.0646868,-2.301821,13Baso,,2730,empirical_embedding_coordinates
paul15,W31529,SAUCIE,deep,0,-4.454344,0.07884383,3Ery,,2730,empirical_embedding_coordinates
paul15,W31530,SAUCIE,deep,0,-1.5969694,-2.4483829,13Baso,,2730,empirical_embedding_coordinates
paul15,W31531,SAUCIE,deep,0,-0.6015991,-0.7965556,11DC,,2730,empirical_embedding_coordinates
paul15,W31532,SAUCIE,deep,0,-0.5991653,-3.5093846,14Mo,,2730,empirical_embedding_coordinates
paul15,W31533,SAUCIE,deep,0,-0.80817044,-0.603392,10GMP,,2730,empirical_embedding_coordinates
paul15,W31534,SAUCIE,deep,0,-1.3868501,-0.80801123,8Mk,,2730,empirical_embedding_coordinates
paul15,W31535,SAUCIE,deep,0,-1.0573344,-1.0197475,9GMP,,2730,empirical_embedding_coordinates
paul15,W31536,SAUCIE,deep,0,-3.7579284,1.8904681,2Ery,,2730,empirical_embedding_coordinates
paul15,W31537,SAUCIE,deep,0,-0.6749871,-1.439658,13Baso,,2730,empirical_embedding_coordinates
paul15,W31538,SAUCIE,deep,0,-1.9072776,-3.1902013,14Mo,,2730,empirical_embedding_coordinates
paul15,W31539,SAUCIE,deep,0,-1.1777726,-1.1507863,13Baso,,2730,empirical_embedding_coordinates
paul15,W31540,SAUCIE,deep,0,-1.0442013,-2.5021586,14Mo,,2730,empirical_embedding_coordinates
paul15,W31541,SAUCIE,deep,0,-3.2958314,1.7360786,5Ery,,2730,empirical_embedding_coordinates
paul15,W31542,SAUCIE,deep,0,-1.5737667,-2.6976256,14Mo,,2730,empirical_embedding_coordinates
paul15,W31543,SAUCIE,deep,0,-2.0239348,0.4435519,5Ery,,2730,empirical_embedding_coordinates
paul15,W31544,SAUCIE,deep,0,-2.232305,-3.6683493,13Baso,,2730,empirical_embedding_coordinates
paul15,W31545,SAUCIE,deep,0,-1.662962,-1.6458265,12Baso,,2730,empirical_embedding_coordinates
paul15,W31546,SAUCIE,deep,0,-0.0074989726,-3.801663,16Neu,,2730,empirical_embedding_coordinates
paul15,W31547,SAUCIE,deep,0,-0.35700867,-0.5756426,11DC,,2730,empirical_embedding_coordinates
paul15,W31548,SAUCIE,deep,0,-1.0302278,-1.5165743,13Baso,,2730,empirical_embedding_coordinates
paul15,W31549,SAUCIE,deep,0,-1.7067337,-2.924254,13Baso,,2730,empirical_embedding_coordinates
paul15,W31550,SAUCIE,deep,0,-2.5747852,2.1800718,2Ery,,2730,empirical_embedding_coordinates
paul15,W31551,SAUCIE,deep,0,-3.017855,1.5701333,2Ery,,2730,empirical_embedding_coordinates
paul15,W31552,SAUCIE,deep,0,-1.3572402,-2.8698015,14Mo,,2730,empirical_embedding_coordinates
paul15,W31553,SAUCIE,deep,0,-0.58589226,-0.18424493,7MEP,,2730,empirical_embedding_coordinates
paul15,W31554,SAUCIE,deep,0,-2.7269907,0.81452787,4Ery,,2730,empirical_embedding_coordinates
paul15,W31555,SAUCIE,deep,0,-1.5590941,0.3393215,6Ery,,2730,empirical_embedding_coordinates
paul15,W31556,SAUCIE,deep,0,-1.3831015,-1.9959422,13Baso,,2730,empirical_embedding_coordinates
paul15,W31558,SAUCIE,deep,0,-0.9172742,-2.2678702,14Mo,,2730,empirical_embedding_coordinates
paul15,W31559,SAUCIE,deep,0,-1.7585323,-3.3547425,14Mo,,2730,empirical_embedding_coordinates
paul15,W31560,SAUCIE,deep,0,-0.67387867,-0.0035210024,6Ery,,2730,empirical_embedding_coordinates
paul15,W31562,SAUCIE,deep,0,-1.0814599,-0.76257086,12Baso,,2730,empirical_embedding_coordinates
paul15,W31563,SAUCIE,deep,0,-3.07185,-0.0335569,6Ery,,2730,empirical_embedding_coordinates
paul15,W31564,SAUCIE,deep,0,-0.9289839,-2.6297648,14Mo,,2730,empirical_embedding_coordinates
paul15,W31565,SAUCIE,deep,0,-3.2683933,1.5586503,2Ery,,2730,empirical_embedding_coordinates
paul15,W31566,SAUCIE,deep,0,-0.90934706,-2.8209429,13Baso,,2730,empirical_embedding_coordinates
paul15,W31567,SAUCIE,deep,0,-1.561137,-2.9623895,13Baso,,2730,empirical_embedding_coordinates
paul15,W31568,SAUCIE,deep,0,-1.2304239,-3.5173166,14Mo,,2730,empirical_embedding_coordinates
paul15,W31569,SAUCIE,deep,0,-0.61259866,0.09361741,7MEP,,2730,empirical_embedding_coordinates
paul15,W31570,SAUCIE,deep,0,-0.78414583,-0.2237018,7MEP,,2730,empirical_embedding_coordinates
paul15,W31571,SAUCIE,deep,0,-0.53418034,-3.3465514,15Mo,,2730,empirical_embedding_coordinates
paul15,W31572,SAUCIE,deep,0,-2.0911353,0.43252733,5Ery,,2730,empirical_embedding_coordinates
paul15,W31573,SAUCIE,deep,0,-1.9016747,0.47141966,5Ery,,2730,empirical_embedding_coordinates
paul15,W31575,SAUCIE,deep,0,-1.4205221,0.054140024,5Ery,,2730,empirical_embedding_coordinates
paul15,W31576,SAUCIE,deep,0,-2.995355,0.956789,5Ery,,2730,empirical_embedding_coordinates
paul15,W31577,SAUCIE,deep,0,-0.677717,-3.8426976,15Mo,,2730,empirical_embedding_coordinates
paul15,W31578,SAUCIE,deep,0,-3.0548322,2.7364857,1Ery,,2730,empirical_embedding_coordinates
paul15,W31580,SAUCIE,deep,0,-1.829867,-2.738789,13Baso,,2730,empirical_embedding_coordinates
paul15,W31581,SAUCIE,deep,0,-2.4409583,-2.0258014,10GMP,,2730,empirical_embedding_coordinates
paul15,W31583,SAUCIE,deep,0,-1.8427567,-0.6626079,12Baso,,2730,empirical_embedding_coordinates
paul15,W31586,SAUCIE,deep,0,-3.955674,1.8398887,4Ery,,2730,empirical_embedding_coordinates
paul15,W31587,SAUCIE,deep,0,-0.5328008,-0.35389712,7MEP,,2730,empirical_embedding_coordinates
paul15,W31588,SAUCIE,deep,0,-0.3686958,-4.63464,15Mo,,2730,empirical_embedding_coordinates
paul15,W31589,SAUCIE,deep,0,-0.7126624,-0.952469,19Lymph,,2730,empirical_embedding_coordinates
paul15,W31590,SAUCIE,deep,0,-2.9341671,-4.0854135,13Baso,,2730,empirical_embedding_coordinates
paul15,W31591,SAUCIE,deep,0,-2.0664237,-3.4754195,13Baso,,2730,empirical_embedding_coordinates
paul15,W31593,SAUCIE,deep,0,-5.2845,1.5686067,3Ery,,2730,empirical_embedding_coordinates
paul15,W31594,SAUCIE,deep,0,-2.9404228,1.0825207,3Ery,,2730,empirical_embedding_coordinates
paul15,W31595,SAUCIE,deep,0,-0.4494685,-3.2442005,15Mo,,2730,empirical_embedding_coordinates
paul15,W31596,SAUCIE,deep,0,0.13237378,-3.852378,16Neu,,2730,empirical_embedding_coordinates
paul15,W31597,SAUCIE,deep,0,-1.9310621,-2.8982966,13Baso,,2730,empirical_embedding_coordinates
paul15,W31598,SAUCIE,deep,0,-3.7496965,2.1382422,2Ery,,2730,empirical_embedding_coordinates
paul15,W31599,SAUCIE,deep,0,-0.4928127,-3.7283456,15Mo,,2730,empirical_embedding_coordinates
paul15,W31600,SAUCIE,deep,0,-0.6868693,-0.46797928,17Neu,,2730,empirical_embedding_coordinates
paul15,W31601,SAUCIE,deep,0,-0.8093145,-3.3614082,15Mo,,2730,empirical_embedding_coordinates
paul15,W31602,SAUCIE,deep,0,-1.7591206,-2.1044974,13Baso,,2730,empirical_embedding_coordinates
paul15,W31603,SAUCIE,deep,0,-0.3055047,-3.605375,16Neu,,2730,empirical_embedding_coordinates
paul15,W31604,SAUCIE,deep,0,-0.93789524,0.16815372,6Ery,,2730,empirical_embedding_coordinates
paul15,W31605,SAUCIE,deep,0,-3.3352911,-0.11353655,5Ery,,2730,empirical_embedding_coordinates
paul15,W31606,SAUCIE,deep,0,-1.5930452,-4.3003516,15Mo,,2730,empirical_embedding_coordinates
paul15,W31607,SAUCIE,deep,0,-1.8308594,-0.9641746,9GMP,,2730,empirical_embedding_coordinates
paul15,W31608,SAUCIE,deep,0,-2.235707,-3.430131,13Baso,,2730,empirical_embedding_coordinates
paul15,W31609,SAUCIE,deep,0,-1.7331434,-5.3570695,15Mo,,2730,empirical_embedding_coordinates
paul15,W31611,SAUCIE,deep,0,-1.6010928,-2.2357283,13Baso,,2730,empirical_embedding_coordinates
paul15,W31613,SAUCIE,deep,0,-1.4152238,-0.5835482,6Ery,,2730,empirical_embedding_coordinates
paul15,W31614,SAUCIE,deep,0,-0.5406437,-0.09648116,7MEP,,2730,empirical_embedding_coordinates
paul15,W31615,SAUCIE,deep,0,-1.0803334,-1.004486,12Baso,,2730,empirical_embedding_coordinates
paul15,W31617,SAUCIE,deep,0,-0.4495744,-3.9985461,15Mo,,2730,empirical_embedding_coordinates
paul15,W31618,SAUCIE,deep,0,-2.5888402,2.4771452,2Ery,,2730,empirical_embedding_coordinates
paul15,W31620,SAUCIE,deep,0,-0.69690764,-1.4051651,13Baso,,2730,empirical_embedding_coordinates
paul15,W31621,SAUCIE,deep,0,-1.2945354,-0.5347843,10GMP,,2730,empirical_embedding_coordinates
paul15,W31622,SAUCIE,deep,0,-0.92269063,-3.653756,14Mo,,2730,empirical_embedding_coordinates
paul15,W31623,SAUCIE,deep,0,-1.139381,-3.1421266,14Mo,,2730,empirical_embedding_coordinates
paul15,W31624,SAUCIE,deep,0,-0.4300172,-2.9759283,14Mo,,2730,empirical_embedding_coordinates
paul15,W31625,SAUCIE,deep,0,-0.9920535,-4.5861497,15Mo,,2730,empirical_embedding_coordinates
paul15,W31626,SAUCIE,deep,0,-2.0538156,0.21843608,5Ery,,2730,empirical_embedding_coordinates
paul15,W31628,SAUCIE,deep,0,-0.45798278,-4.8360105,16Neu,,2730,empirical_embedding_coordinates
paul15,W31629,SAUCIE,deep,0,-2.4652793,0.51563376,5Ery,,2730,empirical_embedding_coordinates
paul15,W31630,SAUCIE,deep,0,-1.6183639,-4.1669726,14Mo,,2730,empirical_embedding_coordinates
paul15,W31631,SAUCIE,deep,0,-1.4766229,-2.728179,13Baso,,2730,empirical_embedding_coordinates
paul15,W31632,SAUCIE,deep,0,-0.96883225,-5.7694345,15Mo,,2730,empirical_embedding_coordinates
paul15,W31634,SAUCIE,deep,0,-2.7125328,2.6703854,2Ery,,2730,empirical_embedding_coordinates
